item,enLabel,faLabel,enDescription,faDescription,enWikipediaUrl,faWikipediaUrl
http://www.wikidata.org/entity/Q2835852,beam search,الگوریتم جستجوی بیم,heuristic search algorithm,,https://en.wikipedia.org/wiki/beam%20search,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%AC%D8%B3%D8%AA%D8%AC%D9%88%DB%8C%20%D8%A8%DB%8C%D9%85
http://www.wikidata.org/entity/Q2835860,Top-nodes algorithm,الگوریتم گرههای بالا,,,https://en.wikipedia.org/wiki/Top-nodes%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%DA%AF%D8%B1%D9%87%D9%87%D8%A7%DB%8C%20%D8%A8%D8%A7%D9%84%D8%A7
http://www.wikidata.org/entity/Q2877013,Broyden–Fletcher–Goldfarb–Shanno algorithm,روش بیافجیاس,optimization method,,https://en.wikipedia.org/wiki/Broyden%E2%80%93Fletcher%E2%80%93Goldfarb%E2%80%93Shanno%20algorithm,https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B4%20%D8%A8%DB%8C%D8%A7%D9%81%D8%AC%DB%8C%D8%A7%D8%B3
http://www.wikidata.org/entity/Q2877013,Broyden–Fletcher–Goldfarb–Shanno algorithm,روش بیافجیاس,optimization method,,https://en.wikipedia.org/wiki/Broyden%E2%80%93Fletcher%E2%80%93Goldfarb%E2%80%93Shanno%20algorithm,https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B4%20%D8%A8%DB%8C%D8%A7%D9%81%D8%AC%DB%8C%D8%A7%D8%B3
http://www.wikidata.org/entity/Q2878126,Module:Location map/data/Aust-Agder,پودمان:Location map/data/Aust-Agder,Wikimedia module,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAust-Agder,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAust-Agder
http://www.wikidata.org/entity/Q2878126,Module:Location map/data/Aust-Agder,پودمان:Location map/data/Aust-Agder,Wikimedia module,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAust-Agder,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAust-Agder
http://www.wikidata.org/entity/Q2878974,theoretical computer science,علوم نظری رایانه,subfield of computer science and mathematics,,https://en.wikipedia.org/wiki/theoretical%20computer%20science,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%D9%88%D9%85%20%D9%86%D8%B8%D8%B1%DB%8C%20%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87
http://www.wikidata.org/entity/Q2894386,Ziggurat algorithm,الگوریتم زیگورات,algorithm for pseudo-random number sampling,,https://en.wikipedia.org/wiki/Ziggurat%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%B2%DB%8C%DA%AF%D9%88%D8%B1%D8%A7%D8%AA
http://www.wikidata.org/entity/Q2907187,maze generation algorithm,الگوریتم ایجاد هزارتو,automated method for the creation of mazes,,https://en.wikipedia.org/wiki/maze%20generation%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%A7%DB%8C%D8%AC%D8%A7%D8%AF%20%D9%87%D8%B2%D8%A7%D8%B1%D8%AA%D9%88
http://www.wikidata.org/entity/Q2912993,ordinary least squares,کمینه مربعات خطی,method for estimating the unknown parameters in a linear regression model,,https://en.wikipedia.org/wiki/ordinary%20least%20squares,https://fa.wikipedia.org/wiki/%DA%A9%D9%85%DB%8C%D9%86%D9%87%20%D9%85%D8%B1%D8%A8%D8%B9%D8%A7%D8%AA%20%D8%AE%D8%B7%DB%8C
http://www.wikidata.org/entity/Q2914952,concurrency control,کنترل همروندی,measures to ensure concurrent computing operations generate correct results,,https://en.wikipedia.org/wiki/concurrency%20control,https://fa.wikipedia.org/wiki/%DA%A9%D9%86%D8%AA%D8%B1%D9%84%20%D9%87%D9%85%D8%B1%D9%88%D9%86%D8%AF%DB%8C
http://www.wikidata.org/entity/Q2914952,concurrency control,کنترل همروندی,measures to ensure concurrent computing operations generate correct results,,https://en.wikipedia.org/wiki/concurrency%20control,https://fa.wikipedia.org/wiki/%DA%A9%D9%86%D8%AA%D8%B1%D9%84%20%D9%87%D9%85%D8%B1%D9%88%D9%86%D8%AF%DB%8C
http://www.wikidata.org/entity/Q2918660,Duolingo,دولینگو,American online platform for language learning,نرم افزار و وبسایت آموزش زبان,https://en.wikipedia.org/wiki/Duolingo,https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D9%84%DB%8C%D9%86%DA%AF%D9%88
http://www.wikidata.org/entity/Q2988094,linear probing,کاوش خطی,collision resolution scheme,,https://en.wikipedia.org/wiki/linear%20probing,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%88%D8%B4%20%D8%AE%D8%B7%DB%8C
http://www.wikidata.org/entity/Q2990323,file comparison,مقایسه دادهها,diff and merge files on computers,,https://en.wikipedia.org/wiki/file%20comparison,https://fa.wikipedia.org/wiki/%D9%85%D9%82%D8%A7%DB%8C%D8%B3%D9%87%20%D8%AF%D8%A7%D8%AF%D9%87%D9%87%D8%A7
http://www.wikidata.org/entity/Q2990379,gift wrapping algorithm,الگوریتم بستهبندی هدیه,algorithm for computing convex hulls by tracing the boundary of the hull,,https://en.wikipedia.org/wiki/gift%20wrapping%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%A8%D8%B3%D8%AA%D9%87%D8%A8%D9%86%D8%AF%DB%8C%20%D9%87%D8%AF%DB%8C%D9%87
http://www.wikidata.org/entity/Q2990379,gift wrapping algorithm,الگوریتم بستهبندی هدیه,algorithm for computing convex hulls by tracing the boundary of the hull,,https://en.wikipedia.org/wiki/gift%20wrapping%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%A8%D8%B3%D8%AA%D9%87%D8%A8%D9%86%D8%AF%DB%8C%20%D9%87%D8%AF%DB%8C%D9%87
http://www.wikidata.org/entity/Q17347230,Module:Category handler/blacklist,پودمان:Category handler/blacklist,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ACategory%20handler%2Fblacklist,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ACategory%20handler%2Fblacklist
http://www.wikidata.org/entity/Q17347276,Module:Babel,پودمان:Babel,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ABabel,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ABabel
http://www.wikidata.org/entity/Q17347276,Module:Babel,پودمان:Babel,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ABabel,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ABabel
http://www.wikidata.org/entity/Q17386631,Module:Video game reviews/data,پودمان:Video game reviews/data,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3AVideo%20game%20reviews%2Fdata,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3AVideo%20game%20reviews%2Fdata
http://www.wikidata.org/entity/Q17386631,Module:Video game reviews/data,پودمان:Video game reviews/data,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3AVideo%20game%20reviews%2Fdata,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3AVideo%20game%20reviews%2Fdata
http://www.wikidata.org/entity/Q17398399,Module:Location map/data/Finland South Karelia,پودمان:Location map/data/Finland South Karelia,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20South%20Karelia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20South%20Karelia
http://www.wikidata.org/entity/Q17398399,Module:Location map/data/Finland South Karelia,پودمان:Location map/data/Finland South Karelia,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20South%20Karelia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20South%20Karelia
http://www.wikidata.org/entity/Q17398414,Module:Location map/data/Finland South Ostrobothnia,پودمان:Location map/data/Finland South Ostrobothnia,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20South%20Ostrobothnia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20South%20Ostrobothnia
http://www.wikidata.org/entity/Q17398414,Module:Location map/data/Finland South Ostrobothnia,پودمان:Location map/data/Finland South Ostrobothnia,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20South%20Ostrobothnia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20South%20Ostrobothnia
http://www.wikidata.org/entity/Q17398433,Module:Location map/data/Finland South Savo,پودمان:Location map/data/Finland South Savo,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20South%20Savo,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20South%20Savo
http://www.wikidata.org/entity/Q17398433,Module:Location map/data/Finland South Savo,پودمان:Location map/data/Finland South Savo,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20South%20Savo,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20South%20Savo
http://www.wikidata.org/entity/Q17398469,Module:Location map/data/Finland Kanta-Häme,پودمان:Location map/data/Finland Kanta-Häme,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Kanta-H%C3%A4me,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Kanta-H%C3%A4me
http://www.wikidata.org/entity/Q17398469,Module:Location map/data/Finland Kanta-Häme,پودمان:Location map/data/Finland Kanta-Häme,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Kanta-H%C3%A4me,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Kanta-H%C3%A4me
http://www.wikidata.org/entity/Q17398483,Module:Location map/data/Finland Kymenlaakso,پودمان:Location map/data/Finland Kymenlaakso,Wikimedia template,الگو ویکیپدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Kymenlaakso,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Kymenlaakso
http://www.wikidata.org/entity/Q17398483,Module:Location map/data/Finland Kymenlaakso,پودمان:Location map/data/Finland Kymenlaakso,Wikimedia template,الگو ویکیپدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Kymenlaakso,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Kymenlaakso
http://www.wikidata.org/entity/Q17398494,Module:Location map/data/Finland Päijät-Häme,پودمان:Location map/data/Finland Päijät-Häme,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20P%C3%A4ij%C3%A4t-H%C3%A4me,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20P%C3%A4ij%C3%A4t-H%C3%A4me
http://www.wikidata.org/entity/Q17398494,Module:Location map/data/Finland Päijät-Häme,پودمان:Location map/data/Finland Päijät-Häme,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20P%C3%A4ij%C3%A4t-H%C3%A4me,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20P%C3%A4ij%C3%A4t-H%C3%A4me
http://www.wikidata.org/entity/Q17398503,Module:Location map/data/Finland Ostrobothnia,پودمان:Location map/data/Finland Ostrobothnia,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Ostrobothnia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Ostrobothnia
http://www.wikidata.org/entity/Q17398503,Module:Location map/data/Finland Ostrobothnia,پودمان:Location map/data/Finland Ostrobothnia,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Ostrobothnia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Ostrobothnia
http://www.wikidata.org/entity/Q17398534,Module:Location map/data/Finland Uusimaa,پودمان:Location map/data/Finland Uusimaa,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Uusimaa,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Uusimaa
http://www.wikidata.org/entity/Q17398534,Module:Location map/data/Finland Uusimaa,پودمان:Location map/data/Finland Uusimaa,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Uusimaa,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Uusimaa
http://www.wikidata.org/entity/Q17398569,Module:Location map/data/Finland Central Finland,پودمان:Location map/data/Finland Central Finland,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Central%20Finland,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Central%20Finland
http://www.wikidata.org/entity/Q17398569,Module:Location map/data/Finland Central Finland,پودمان:Location map/data/Finland Central Finland,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Central%20Finland,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FFinland%20Central%20Finland
http://www.wikidata.org/entity/Q17399251,Module:Ping2,Module:Ping2,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3APing2,https://fa.wikipedia.org/wiki/Module%3APing2
http://www.wikidata.org/entity/Q17399251,Module:Ping2,Module:Ping2,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3APing2,https://fa.wikipedia.org/wiki/Module%3APing2
http://www.wikidata.org/entity/Q17409136,Module:Location map/data/China Hunan,پودمان:Location map/data/China Hunan,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FChina%20Hunan,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FChina%20Hunan
http://www.wikidata.org/entity/Q17409136,Module:Location map/data/China Hunan,پودمان:Location map/data/China Hunan,Wikimedia template,الگوی ویکیمدیا,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FChina%20Hunan,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FChina%20Hunan
http://www.wikidata.org/entity/Q17409814,Module:Location map/data/China Guangxi,پودمان:Location map/data/China Guangxi,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FChina%20Guangxi,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FChina%20Guangxi
http://www.wikidata.org/entity/Q17409814,Module:Location map/data/China Guangxi,پودمان:Location map/data/China Guangxi,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FChina%20Guangxi,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FChina%20Guangxi
http://www.wikidata.org/entity/Q17409836,Module:Location map/data/Azad Kashmir,Module:Location map/data/Azad Kashmir,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAzad%20Kashmir,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAzad%20Kashmir
http://www.wikidata.org/entity/Q17409836,Module:Location map/data/Azad Kashmir,Module:Location map/data/Azad Kashmir,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAzad%20Kashmir,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAzad%20Kashmir
http://www.wikidata.org/entity/Q17409851,Module:Location map/data/European Parliament constituencies 2014,Module:Location map/data/European Parliament constituencies 2014,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FEuropean%20Parliament%20constituencies%202014,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FEuropean%20Parliament%20constituencies%202014
http://www.wikidata.org/entity/Q17409851,Module:Location map/data/European Parliament constituencies 2014,Module:Location map/data/European Parliament constituencies 2014,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FEuropean%20Parliament%20constituencies%202014,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FEuropean%20Parliament%20constituencies%202014
http://www.wikidata.org/entity/Q17409857,Module:Location map/data/Finland Helsinki,Module:Location map/data/Finland Helsinki,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Helsinki,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Helsinki
http://www.wikidata.org/entity/Q17409857,Module:Location map/data/Finland Helsinki,Module:Location map/data/Finland Helsinki,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Helsinki,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FFinland%20Helsinki
http://www.wikidata.org/entity/Q17409875,Module:Location map/data/India Andhra Pradesh,پودمان:Location map/data/India Andhra Pradesh,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Andhra%20Pradesh,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Andhra%20Pradesh
http://www.wikidata.org/entity/Q17409875,Module:Location map/data/India Andhra Pradesh,پودمان:Location map/data/India Andhra Pradesh,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Andhra%20Pradesh,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Andhra%20Pradesh
http://www.wikidata.org/entity/Q17409873,Module:Location map/data/Gilgit Baltistan,Module:Location map/data/Gilgit Baltistan,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGilgit%20Baltistan,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGilgit%20Baltistan
http://www.wikidata.org/entity/Q17409873,Module:Location map/data/Gilgit Baltistan,Module:Location map/data/Gilgit Baltistan,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGilgit%20Baltistan,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGilgit%20Baltistan
http://www.wikidata.org/entity/Q17409883,Module:Location map/data/India Kolkata,پودمان:Location map/data/India Kolkata,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Kolkata,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Kolkata
http://www.wikidata.org/entity/Q17409883,Module:Location map/data/India Kolkata,پودمان:Location map/data/India Kolkata,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Kolkata,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Kolkata
http://www.wikidata.org/entity/Q17409886,Module:Location map/data/India Mizoram Districts,Module:Location map/data/India Mizoram Districts,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Mizoram%20Districts,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Mizoram%20Districts
http://www.wikidata.org/entity/Q17409886,Module:Location map/data/India Mizoram Districts,Module:Location map/data/India Mizoram Districts,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Mizoram%20Districts,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Mizoram%20Districts
http://www.wikidata.org/entity/Q17409885,Module:Location map/data/India Mizoram,پودمان:Location map/data/India Mizoram,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Mizoram,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Mizoram
http://www.wikidata.org/entity/Q17409885,Module:Location map/data/India Mizoram,پودمان:Location map/data/India Mizoram,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Mizoram,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Mizoram
http://www.wikidata.org/entity/Q17409888,Module:Location map/data/India New Delhi,Module:Location map/data/India New Delhi,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20New%20Delhi,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20New%20Delhi
http://www.wikidata.org/entity/Q17409888,Module:Location map/data/India New Delhi,Module:Location map/data/India New Delhi,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20New%20Delhi,https://fa.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20New%20Delhi
